Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
,,,"Latitud/longitud (gran precisión), altura de la estación",,,,,,,
,,301022,,,005001,Latitud (gran precisión),,,,
,,,,,006001,Longitud (gran precisión),,,,
,,,,,007001,Altura de la estación,,,,
,,,Latitud/longitud (precisión aproximada),,,,,,,
,,301023,,,005002,Latitud (precisión aproximada),,,,
,,,,,006002,Longitud (precisión aproximada),,,,
,,301024,,,005002,Latitud (precisión aproximada),,,,
,,,,,006002,Longitud (precisión aproximada),,,,
,,,,,007001,Altura de la estación,,,,
,,,"Latitud/longitud (precisión aproximada), día/hora",,,,,,,
,,301025,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,,,004003,Día,,,,
,,,,,301012,"Hora, minuto",,,,
,,,"Latitud/longitud (gran precisión), período de tiempo (día, hora, minuto)",,,,,,,
,,301026,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,004003,Día,Período de tiempo,,,
,,,,,004003,Día,en días,,,
,,,,,004004,Hora,Período de tiempo,,,
,,,,,004004,Hora,en horas,,,
,,,,,004005,Minuto,Período de tiempo,,,
,,,,,004005,Minuto,en minutos,,,
,,,Descripción de un elemento en 3-D o 2-D,,,,,,,
,,301027,,,008007,Significación dimensional,"= 0 punto, = 1 línea, = 2 área, = 3 volumen",,,
,,,,,101000,Repetición diferida de 1 descriptor,,,,
,,,,,031001,Factor de repetición diferida del descriptor (véase la nota 5),,,,
,,,,,301028,"Sección horizontal de un elemento descrito como un polígono, un círculo, una línea o un punto",,,,
,,,,,008007,Significación dimensional,Fijar en faltante (anular),,,
,,,"Sección horizontal de un elemento descrito como un polígono, un círculo, una línea o un punto",,,,,,,
,,301028,,,008040,Significación del nivel del vuelo,,,,
,,,,,033042,Tipo de límite representado por el valor siguiente,,,,
,,,,,007010,Nivel de vuelo,,,,
,,,,,101000,Repetición diferida de 1 descriptor,,,,
,,,,,031002,Factor ampliado de repetición diferida del descriptor (véase la Nota 6),,,,
,,,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,,,019007,Radio del elemento efectivo (véase la nota 7),,,,
,,,,,008040,Significación del nivel de vuelo,Fijar en faltante (anular),,,
,,,Identificación,,,,,,,
,,301029,,,001018,Nombre corto de la estación o emplazamiento,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,Identificación – con ubicación física,,,,,,,
,,301030,,,001018,Nombre corto de la estación o emplazamiento,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301024,"Latitud/longitud (precisión aproximada), altura de",,,,
,,,"Identificación y tipo de estación, fecha/hora, localización (gran precisión), altura de la estación",,,,,,,
,,301031,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301024,"Latitud/longitud (gran precisión), altura de la estación",,,,
,,,"Identificación y tipo de estación, fecha/hora, localización(precisión aproximada), altura de la estación",,,,,,,
,,301032,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301024,"Latitud/longitud (precisión aproximada), altura de la estación",,,,
,,,Boya/plataforma — fija,,,,,,,
,,301033,,,001005,Identificador de la boya/plataforma,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,Boya/plataforma — fija,,,,,,,
,,301034,,,001005,Identificador de la boya/plataforma,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,Movimiento de la boya/plataforma) (véase la nota 8,,,,,,,
,,301035,,,001005,Identificador de la boya/plataforma,,,,
,,,,,001012,Dirección del movimiento de la plataforma de observación,,,,
,,,,,001013,Velocidad del movimiento de la plataforma de observación,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,Buque,,,,,,,
,,301036,,,301003,Señal de llamada y movimiento del buque,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,Estación terrestre de sondeos verticales,,,,,,,
,,301037,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,002012,Método de cálculo por radiosonda,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301022,"Latitud/longitud (gran precisión), altura de la estación",,,,
,,,Estación terrestre de sondeos verticales,,,,,,,
,,301038,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,002012,Método de cálculo por radiosonda,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301024,"Latitud/longitud (precisión aproximada), altura de la estación",,,,
,,,Buque para sondeos verticales,,,,,,,
,,301039,,,301003,Señal de llamada y movimiento del buque,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,002012,Método de cálculo por radiosonda,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,Buque para sondeos verticales,,,,,,,
,,301040,,,301003,Señal de llamada y movimiento del buque,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,002012,Método de cálculo por radiosonda,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301024,"Latitud/longitud (precisión aproximada), altura de la estación",,,,
,,,"Identificador del satélite, instrumento, técnica utilizada para el proceso de datos satelitales, fecha/hora",,,,,,,
,,301041,,,001007,Identificador del satélite,,,,
,,,,,002021,Datos sobre instrumentos satelitales utilizados en las operaciones de proceso,,,,
,,,,,002022,Técnica utilizada para el proceso de datos satelitales,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,"Identificador del satélite, instrumento, técnica de proceso de datos, fecha/hora, localización",,,,,,,
,,301042,,,301041,"Identificador del satélite, instrumento, técnica de",,,,
,,,,,,"proceso de datos, fecha/hora",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,"Identificador del satélite, método de cálculo del viento, fecha/hora, localización",,,,,,,
,,301043,,,001007,Identificador del satélite,,,,
,,,,,002023,Método de cálculo del viento obtenido por satélite,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301013,"Hora, minuto, segundo",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,"Identificador del satélite, método de cálculo de la humedad, fecha/hora, localización",,,,,,,
,,301044,,,001007,Identificador del satélite,,,,
,,,,,002024,Método de cálculo de la humedad media integrada,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301013,"Hora, minuto, segundo",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,Ubicación y velocidad del satélite,,,,,,,
,,301045,,,301011,"Año, mes día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,201138,Cambio de anchura de datos,16 bits,,,
,,,,,202131,Cambio de escala,Escala: 3,,,
,,,,,004006,Segundo,,,,
,,,,,201000,Cambio de anchura de datos,Anular,,,
,,,,,202000,Cambio de escala,Anular,,,
,,,,,304030,Ubicación de la plataforma,En relación con el centro de la Tierra,,,
,,,,,304031,Velocidad de la plataforma,En relación con el centro de la Tierra,,,
,,,"Identificador del satélite, dirección del movimiento, sensor, función del modelo, programa informático, resolución",,,,,,,
,,301046,,,001007,Identificador del satélite,,,,
,,,,,001012,Dirección del movimiento de la plataforma de observación,,,,
,,,,,002048,Indicador del sensor del satélite,,,,
,,,,,021119,Función geofísica modélica del dispersómetro de viento,,,,
,,,,,025060,Identificador del programa informático,,,,
,,,,,202124,Cambio de escala,,,,
,,,,,002026,Resolución en el sentido transversal a la trayectoria,,,,
,,,,,002027,Resolución en el sentido de la trayectoria,,,,
,,,,,202000,Cambio de escala,Anular,,,
,,,,,005040,Número de órbita,,,,
,,,Encabezamiento del producto ERS,,,,,,,
,,301047,,,001007,Identificador del satélite,,,,
,,,,,025060,Identificación del programa informático,,,,
,,,,,001033,Identificación del centro de origen/generación,,,,
,,,,,001034,Identificación del centro secundario de origen/ generación,,,,
,,,,,001012,Dirección del movimiento de la plataforma de observación móvil,,,,
,,,,,301045,Ubicación y velocidad del satélite,,,,
,,,,,002021,Datos de los instrumentos satelitales utilizados en las operaciones de proceso,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",16 bits,,,
,,,,,201138,Cambio de anchura de los datos,,,,
,,,,,202131,Cambio de escala,Escala: 3,,,
,,,,,004006,Segundo,,,,
,,,,,201000,Cambio de anchura de los datos,Anular,,,
,,,,,202000,Cambio de escala,Anular,,,
,,,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,Parámetros de radar,,,,,,,
,,301048,,,002104,Polarización de la antena,,,,
,,,,,002121,Frecuencia media,,,,
,,,,,002113,Número de miradas de azimut,,,,
,,,,,002026,Resolución en sentido transversal a la trayectoria,,,,
,,,,,002027,Resolución en el sentido de la trayectoria,,,,
,,,,,002111,Ángulo de incidencia del radar,,,,
,,,,,002140,Ángulo de azimut del haz de radar del satélite,,,,
,,,,,202127,Cambio de escala,Escala: –1,,,
,,,,,001013,Velocidad del movimiento de la plataforma de observación móvil,Velocidad de la plataforma del radar,,,
,,,,,202126,Cambio de escala,Escala: –2,,,
,,,,,007001,Altura de la estación,Altitud de la plataforma del radar,,,
,,,,,202000,Cambio de escala,Anular,,,
,,,,,025010,Tratamiento de ecos parásitos,,,,
,,,,,021064,Ruido estimado de los ecos parásitos,,,,
,,,Datos del haz del radar,,,,,,,
,,301049,,,002111,Ángulo de incidencia del radar,,,,
,,,,,002112,Ángulo de mirada del radar,,,,
,,,,,021062,Retrodispersión,,,,
,,,,,021063,Resolución radiométrica (valor del ruido),,,,
,,,,,021065,Contador de paquetes faltante,,,,
,,,"Número de vuelo, sistema de navegación, fecha/hora, localización, fase del vuelo",,,,,,,
,,301051,,,001006,Identificador de aeronave,,,,
,,,,,002061,Sistema de navegación de la aeronave,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,008004,Fase del vuelo de la aeronave,,,,
,,,"Secuencia para la identificación de la plataforma, tipo, hora y emplazamiento del informe de observación",,,,,,,
,,301056,,,001087,Indicador ampliado de la plataforma de observación marina de la OMM,Número de la OMM (identificador ampliado de siete dígitos),,,
,,,,,001011,Identificador del buque o de la estación terrestre móvil,Señal de llamada (donde se asigna),,,
,,,,,001015,Nombre o emplazamiento de la estación,Nombre de la plataforma,,,
,,,,,002008,Tipo de plataforma marina,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,Altura de la plataforma de la estación sobre el nivel medio del mar,,,
,,,,,007031,Altura del barómetro sobre el nivel medio del mar,,,,
,,,"Identificación y tipo de estación, fecha/hora, localización (gran precisión), movimiento",,,,,,,
,,301055,,,001005,Identificador de la boya/plataforma,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,001012,Dirección del movimiento de la plataforma de observación,,,,
,,,,,001014,Velocidad de deriva de la plataforma (gran precisión),,,,
,,,Episodio de relámpago universal,,,,,,,
,,2,,,02135,Cambio de escala,,,,
,,0,,,04006,Segundo,,,,
,,2,,,02000,Cambio de escala,,,,
,,2,,,01000,Cambio de anchura de datos,,,,
,,Coordenadas horizontales y verticales del relámpago,,,,,,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,020111,Componente mayor de la elipse de error del eje x,,,,
,,,,,020112,Componente menor de la elipse de error del eje y,,,,
,,,,,020113,Componente de la elipse de error del eje z,,,,
,,,,,020114,Ángulo del eje x en la elipse de error,,,,
,,,,,020115,Ángulo del eje z en la elipse de error,,,,
,,,,,020116,Altura de la base de las nubes a la que se emite la descarga,,,,
,,,,,,Información sobre la emisión,,,,
,,,,,020117,Amplitud de la descarga eléctrica,,,,
,,,,,020118,Error de detección de la descarga eléctrica,,,,
,,,,,020119,Polaridad de la descarga eléctrica,,,,
,,,,,025035,Método de decisión para la polaridad,V o A,,,
,,,,,020121,Valor umbral para la decisión de polaridad,,,,
,,,,,020123,Valor umbral para la decisión de polaridad,,,,
,,,,,020124,Rayo o relámpago,,,,
,,,,,025175,Residuo modificado,,,,
,,,,,020123,Otros fenómenos meteorológicos,Identificación de nube a tierra o de nube a nube,,,
,,,,,,Procesamiento con detección,,,,
,,,,,025063,Identificador de procesador central o de sistema,,,,
,,,,,202136,Cambio de escala,,,,
,,,,,201136,Cambio de anchura de datos,,,,
,,,,,002121,Frecuencia media,"Definir la frecuencia central, si se utiliza",,,
,,,,,201000,Cambio de anchura de datos,,,,
,,,,,202000,Cambio de escala,,,,
,,,,,025061,Identificación del programa informático y número de versión,,,,
,,,,,002184,Tipo de sensor de detección del rayo,,,,
,,,,,002189,Capacidad para distinguir entre descargas eléctricas,,,,
,,,,,025036,Método de ubicación de parásitos atmosféricos,,,,
,,,,,101000,Repetición diferida de 1 descriptor,,,,
,,,,,031002,Factor ampliado de repetición diferida del descriptor,Número de sensores considerados,,,
,,,,,301059,Identificación de emplazamiento del sensor e instrumentos,,,,
,,,Identificación del emplazamiento del sensor e instrumentos,,,,,,,
,,301 059,,,301021,Latitud/longitud (gran precisión),Sensor,,,
,,,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,,,,
,,,,,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Sensor para relámpagos,,,
,,,Posición(es) del radar,,,,,,,
,,301062,,,101000,Repetición diferida de 1 descriptor,,,,
,,,,,031001,Factor de repetición diferida del descriptor,,,,
,,,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,Identificación de ACARS,,,,,,,
,,301065,,,001006,Número de vuelo de la aeronave (véase la nota 10),,,,
,,,,,001008,Número de matrícula de aeronave u otra identificación (véase la nota 10),,,,
,,,,,002001,Tipo de estación,,,,
,,,,,002002,Tipo de instrumento utilizado para la medición del viento,,,,
,,,,,002005,Precisión de la observación de la temperatura,,,,
,,,,,002062,Tipo de sistema de retransmisión de datos de la aeronave,,,,
,,,,,002070,Especificación original de latitud/longitud,,,,
,,,,,002065,Estación ACARS de recepción en tierra,,,,
,,,Ubicación de ACARS,,,,,,,
,,301066,,,301011,"Año, mes, día",,,,
,,,,,301013,"Hora, minuto, segundo",,,,
,,,,,301023,Latitud/longitud (precisión aproximada),,,,
,,,,,007004,Presión,,,,
,,,,,002064,Calidad del ángulo de balanceo de la aeronave,,,,
,,,,,008004,Fase de vuelo de la aeronave,,,,
,,,Instrumento para medir el ozono – espectrofotómetro Brewer,,,,,,,
,,301070,,,002143,Tipo de instrumento de medición del ozono,,,,
,,,,,002142,Número de serie/identificador del tipo de instrumento de medición del ozono,,,,
,,,,,002144,Tipo de fuente luminosa para el espectrofotómetro de Brewer,,,,
,,,Identificador del satélite/resolución de generación,,,,,,,
,,301071,,,001007,Identificador del satélite,,,,
,,,,,001031,Identificación del centro de origen/generación,,,,
,,,,,002020,Clasificación de los satélites,,,,
,,,,,002028,Dimensión del segmento en el nadir en la dirección X,,,,
,,,,,002029,Dimensión del segmento en el nadir en la dirección Y,,,,
,,,Identificación del satélite,,,,,,,
,,301072,,,301071,Identificador del satélite/resolución de generación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301013,"Hora, minuto, segundo",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,Instrumento para medir el ozono — espectrofotómetro Dobson,,,,,,,
,,301074,,,002143,Tipo de instrumento de medición del ozono,,,,
,,,,,002142,Número de serie/identificador del tipo de instrumento de medición del ozono,,,,
,,,,,002145,Ajuste de la longitud de onda para los instrumentos Dobson,,,,
,,,,,002146,Condiciones de la fuente para los instrumentos Dobson,,,,
,,,Identificación del sondeo,,,,,,,
,,301075,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,001015,Nombre de la estación o emplazamiento,,,,
,,,,,301024,"Latitud/ longitud (precisión aproximada), altura de la estación",,,,
,,,,,008021,Significación temporal,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,Instrumento de sondeo para medir el ozono,,,,,,,
,,301076,,,002011,Tipo de radiosonda,,,,
,,,,,002143,Tipo de instrumento de medición del ozono,,,,
,,,,,002142,Número de serie/identificador del tipo de instrumento de medición del ozono,,,,
,,,Identificación nacional de la estación,,,,,,,
,,301089,,,301101,Identificador de estado,,,,
,,,,,301102,Número nacional de la estación,,,,
,,,Identificación de la estación de superficie; hora; coordenadas horizontales y verticales,,,,,,,
,,301090,,,301004,Identificación de la estación de superficie,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,,,,
,,,,,007031,Altura del barómetro sobre el nivel medio del mar,,,,
,,,Instrumentos en la estación de superficie,,,,,,,
,,301091,,,002180,Principal sistema de detección de tiempo presente,,,,
,,,,,002181,Sensor suplementario de tiempo presente,,,,
,,,,,002182,Sistema de medición de la visibilidad,,,,
,,,,,002183,Sistema de detección de nubes,,,,
,,,,,002184,Tipo de sensor de detección del rayo,,,,
,,,,,002179,Tipo de algoritmo de la condición del cielo,,,,
,,,,,002186,Capacidad para detectar fenómenos de precipitación,,,,
,,,,,002187,Capacidad para detectar otros fenómenos meteorológicos,,,,
,,,,,002188,Capacidad para detectar el oscurecimiento,,,,
,,,,,002189,Capacidad para distinguir entre descargas eléctricas,,,,
,,,"Identificación de la estación móvil de superficie, hora, coordenadas horizontal y vertical",,,,,,,
,,301092,,,001011,Identificador del buque o de la estación terrestre móvil,,,,
,,,,,001003,Número de Región de la OMM /zona geográfica,,,,
,,,,,002001,Tipo de estación,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,007030,Altura del suelo de la estación por encima del nivel medio del mar,,,,
,,,,,007031,Altura del barómetro sobre el nivel medio del mar,,,,
,,,,,033024,Marca de calidad de la elevación de la estación(para estaciones móviles),,,,
,,,"Identificación del buque, movimiento, fecha/hora, coordenadas horizontal y vertical",,,,,,,
,,301093,,,301036,Buque,Identificación del buque,,,
,,,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,,,,
,,,,,007031,Altura del barómetro sobre el nivel medio del mar,,,,
,,,Identificación del sitio de lanzamiento e instrumentos para la medición del viento,,,,,,,
,,301110,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,001011,Identificador del buque o de la estación terrestre móvil,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,002014,Técnica de seguimiento de trayectoria/situación del sistema,,,,
,,,,,002003,Tipo de instrumentos de medición utilizados,,,,
,,,"Identificación del sitio de lanzamiento e instrumentos para la medición de presión, temperatura, humedad(PTU) y viento",,,,,,,
,,301111,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,001011,Identificador del buque o de la estación terrestre móvil,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,002013,Corrección de la radiación solar y de infrarrojo,,,,
,,,,,002014,Técnica de seguimiento de trayectoria/situación del sistema,,,,
,,,,,002003,Tipo de instrumentos de medición utilizados,,,,
,,,Identificación del punto de lanzamiento e instrumentos de la radiosonda con paracaídas,,,,,,,
,,301112,,,001006,Número de vuelo de la aeronave,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,002013,Corrección de la radiación solar y de infrarrojo,,,,
,,,,,002014,Técnica de seguimiento de trayectoria/ situación del sistema,,,,
,,,,,002003,Tipo de instrumentos de medición utilizados,,,,
,,,Fecha/hora de lanzamiento) (véase la nota 11,,,,,,,
,,301113,,,008021,Significación temporal,=18 hora de lanzamiento,,,
,,,,,3011011,"Año, mes, día",Hora de lanzamiento,,,
,,,,,301013,"Hora, minuto, segundo",Hora de lanzamiento,,,
,,,Coordenadas horizontales y verticales del sitio de lanzamiento,,,,,,,
,,301114,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,007030,Altura del suelo de la estación sobre el nivel medio del mar,,,,
,,,,,007031,Altura del barómetro sobre el nivel medio del mar,,,,
,,,,,007007,Altura,Lanzamiento de la sonda sobre el nivel medio del mar,,,
,,,,,033024,Marca de la calidad de la elevación de la estación (para estaciones móviles),,,,
,,,Encabezamiento abreviado de la radiosonda e información del lanzamiento,,,,,,,
,,301120,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,001094,Número WBAN,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,301121,Ubicación de punto de lanzamiento de la radiosonda,,,,
,,,,,,(Ubicación del punto de lanzamiento de la,,,,
,,,,,,radiosonda),,,,
,,301121,,,008041,Significación de datos,= 3 punto de lanzamiento del globo,,,
,,,,,301122,Fecha/hora (hasta centésimas de segundo),,,,
,,,,,301021,Latitud/longitud (gran precisión),,,,
,,,,,007031,Altura de barómetro sobre el nivel medio del mar,,,,
,,,,,007007,Altura,Lanzamiento de la radiosonda sobre el nivel medio del mar,,,
,,,Fecha/hora (hasta centésimas de segundo)) (véase la nota 11,,,,,,,
,,301122,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,201135,Cambio anchura de datos,,,,
,,,,,202130,Cambio de escala,,,,
,,,,,004006,Segundo,,,,
,,,,,202000,Cambio de escala,Anular,,,
,,,,,201000,Cambio de anchura de datos,Anular,,,
,,,Información de encabezamiento completo de radiosonda,,,,,,,
,,301123,,,102002,Repetir 2 descriptores 2 veces,,,,
,,,,,008041,Significación de datos,"= 0 sitio principal, = 1 sitio de observación",,,
,,,,,001062,Indicador de ubicación abreviado de la OACI,,,,
,,,,,301001,Números de bloque y de la estación de la OMM,,,,
,,,,,001094,Número WBAN,,,,
,,,,,002011,Tipo de radiosonda,,,,
,,,,,001018,Nombre abreviado de la estación o emplazamiento,,,,
,,,,,001095,Identificación del observador,,,,
,,,,,025061,Identificación y número de versión del software,,,,
,,,,,025068,Número de recálculos de archivo,,,,
,,,,,001082,Número de ascenso de la radiosonda,,,,
,,,,,001083,Número de liberación de la radiosonda,,,,
,,,,,001081,Número de serie de la radiosonda,,,,
,,,,,002067,Frecuencia de funcionamiento de la radiosonda,,,,
,,,,,002066,Sistema de recepción en tierra de la radiosonda,,,,
,,,,,002014,Técnica de seguimiento de trayectoria/situación del sistema,,,,
,,,,,025067,Corrección de la presión en el punto de liberación de la radiosonda,,,,
,,,,,025065,Corrección de la orientación (azimut),,,,
,,,,,025066,Corrección de la orientación (elevación),,,,
,,,,,002095,Tipo de sensor de presión,,,,
,,,,,002096,Tipo de sensor de temperatura,,,,
,,,,,002097,Tipo de sensor de humedad,,,,
,,,,,002016,Configuración de la radiosonda,,,,
,,,,,002083,Tipo de refugio para globos,,,,
,,,,,002080,Fabricante del globo,,,,
,,,,,002081,Tipo de globo,,,,
,,,,,001093,Número de lote del globo,,,,
,,,,,002084,Tipo de gas utilizado en el globo,,,,
,,,,,002085,Cantidad de gas utilizada en el globo,,,,
,,,,,002086,Longitud de arrastre de vuelo del globo,,,,
,,,,,002082,Peso del globo,,,,
,,,,,008041,Significación de datos,= 2 fecha de fabricación del globo,,,
,,,,,301011,"Año, mes, día",,,,
,,,Información de encabezamiento de ASCAT,,,,,,,
,,301 125,,,001033,Identificación del centro de origen/generación,,,,
,,,,,001034,Identificación del centro secundario de origen/,,,,
,,,,,025060,Identificación del programa informático,,,,
,,,,,001007,Identificador del satélite,,,,
,,,,,002019,Instrumentos de satélite,,,,
,,,,,001012,Dirección del emplazamiento de la plataforma de observación en movimiento,,,,
,,,Secuencia para la representación de identificadores de boyas fondeadas,,,,,,,
,,301 126,,,001087,Indicador ampliado de la plataforma OMM de,,,,
,,,,,001015,Nombre de la estación o emplazamiento,,,,
,,,,,002149,Tipo de boya de datos,,,,
,,,,,301011,"Año, mes, día",,,,
,,,,,301012,"Hora, minuto",,,,
,,,,,301021,Latitud/longitud (gran exactitud),,,,
,,,Información adicional sobre el ascenso de la radiosonda,,,,,,,
,,301128,,,001081,Número de serie de la radiosonda,,,,
,,,,,001082,Número de ascenso de la radiosonda,,,,
,,,,,001083,Número de lanzamiento de la radiosonda,,,,
,,,,,001095,Identificación del observador,,,,
,,,,,002015,Integralidad de la radiosonda,,,,
,,,,,002016,Configuración de la radiosonda,,,,
,,,,,002017,Algoritmos de corrección de las mediciones de,,,,
,,,,,002066,Sistema de recepción en tierra de la radiosonda,,,,
,,,,,002067,Frecuencia de funcionamiento de la radiosonda,,,,
,,,,,002080,Fabricante del globo,,,,
,,,,,002081,Tipo de globo,,,,
,,,,,002082,Peso del globo,,,,
,,,,,002083,Tipo de refugio para globos,,,,
